url,product_name,brand_name,target_gender,image_url,top_notes,middle_notes,base_notes
https://www.fragrantica.com/perfume/Calvin-Klein/Downtown-18392.html,Downtown Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.18392.jpg,"Pear, Plum, Italian Lemon, Bergamot, Tunisian Neroli","Gardenia, Pink Pepper, Violet Leaf","Musk, Texas Cedar, Incense, Vetiver"
https://www.fragrantica.com/perfume/Calvin-Klein/Liquid-Gold-Euphoria-24786.html,Liquid Gold Euphoria Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.24786.jpg,Cinnamon,Black Orchid,Sandalwood
https://www.fragrantica.com/perfume/Calvin-Klein/CK-Everyone-Eau-de-Parfum-71607.html,CK Everyone Eau de Parfum Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.71607.jpg,Orange,Black Tea,Haitian Vetiver
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Eau-de-Parfum-Intense-For-Women-75797.html,Eternity Eau de Parfum Intense For Women Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.75797.jpg,Turkish Rose,Sichuan Pepper,Jasmine Sambac
https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-POP-for-Him-3590.html,CK IN2U POP for Him Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.3590.jpg,"Cucumber, Mint, Lemon","Cardamom, Neroli, Violet","Patchouli, Vetiver"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2011-11340.html,Eternity Summer 2011 Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.11340.jpg,"Lily-of-the-Valley, Violet, Coriander","Gardenia, Lotus, Jasmine","Mimosa, Fig Tree, Musk"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Love-264.html,Eternity Love Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.264.jpg,"Magnolia, Lily-of-the-Valley, Clementine, Japanese Pink Lotus","Pink Peony, Rose, Jasmine","Sandalwood, Musk, White Woods"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2017-43373.html,CK One Summer 2017 Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.43373.jpg,"Cucumber, Lime, Citron","Pepper, White Pepper, Ginger, Saffron","Musk, Guaiac Wood"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Now-For-Men-31000.html,Eternity Now For Men Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.31000.jpg,"Coconut Nectar, Star Anise, Ginger","Carambola (Star Fruit), Cedar, Patchouli","Vanilla, Tonka Bean, Moroccan Cedar"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-for-Men-Reflections-79844.html,Eternity for Men Reflections Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.79844.jpg,Absinthe,Chocolate,"Oakmoss, Sandalwood"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Now-For-Women-31004.html,Eternity Now For Women Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.31004.jpg,"Quince, Sorbet, Litchi","Peach Blossom, Peony, Neroli","Musk, Cashmere Wood, Ambroxan"
